Date,Value
2010-06-09,0.000133834499491642
2010-06-08,0.000133834499492
2010-06-07,0.00013052994394900002
2010-06-06,0.000124746971748383
2010-06-05,0.000124746971748
2010-06-04,0.000114833305119
2010-06-03,0.000129703805062888
2010-06-02,0.000129703805063
2010-06-01,0.000109876471805
2010-05-31,0.000125573110634133
2010-05-30,0.000125573110634
2010-05-29,0.000124746971748
2010-05-28,0.000128964543796089
2010-05-27,0.000128964543796
2010-05-26,0.00011483144310600001
2010-05-25,0.000126609027014425
2010-05-24,0.000126609027014
2010-05-23,0.00011188704712899998
2010-05-22,0.00011306480551985801
2010-05-21,0.00011306480551999999
2010-05-20,0.00010894265115200001
2010-05-19,0.000103475290125408
2010-05-18,0.00010347529012499999
2010-05-17,0.00010730770827799999
2010-05-16,6.13186904446861e-05
2010-05-15,6.13186904447e-05
2010-05-14,6.77060540327e-05
2010-05-13,8.30357266438458e-05
2010-05-12,8.303572664380003e-05
2010-05-11,7.72870994147e-05
2010-05-10,8.75068811554374e-05
2010-05-09,8.75068811554e-05
2010-05-08,9.07005629494e-05
2010-05-07,8.367446300264459e-05
2010-05-06,8.36744630026e-05
2010-05-05,9.64491901786e-05
2010-05-04,8.30357266438458e-05
